image_path,label,training_allocation
cifar-10/cat/13727_cat.png,cat,train
cifar-10/airplane/01528_airplane.png,airplane,train
cifar-10/automobile/06805_automobile.png,automobile,train
cifar-10/bird/11654_bird.png,bird,train
cifar-10/horse/30052_horse.png,horse,train
cifar-10/airplane/02052_airplane.png,airplane,train
cifar-10/airplane/02547_airplane.png,airplane,train
cifar-10/truck/37074_truck.png,truck,train
cifar-10/ship/35551_ship.png,ship,train
cifar-10/horse/28774_horse.png,horse,train
cifar-10/horse/29437_horse.png,horse,train
cifar-10/truck/37118_truck.png,truck,train
cifar-10/horse/29698_horse.png,horse,train
cifar-10/automobile/06565_automobile.png,automobile,train
cifar-10/deer/17062_deer.png,deer,train
cifar-10/horse/28956_horse.png,horse,train
cifar-10/cat/15156_cat.png,cat,train
cifar-10/automobile/05732_automobile.png,automobile,train
cifar-10/frog/25997_frog.png,frog,train
cifar-10/deer/17114_deer.png,deer,train
cifar-10/deer/19620_deer.png,deer,train
cifar-10/dog/22160_dog.png,dog,train
cifar-10/horse/30570_horse.png,horse,train
cifar-10/ship/35621_ship.png,ship,train
cifar-10/automobile/06610_automobile.png,automobile,train
cifar-10/horse/32598_horse.png,horse,train
cifar-10/frog/26078_frog.png,frog,train
cifar-10/horse/28997_horse.png,horse,train
cifar-10/bird/10307_bird.png,bird,train
cifar-10/ship/32924_ship.png,ship,train
cifar-10/airplane/03087_airplane.png,airplane,train
cifar-10/deer/20306_deer.png,deer,train
cifar-10/truck/37908_truck.png,truck,train
cifar-10/bird/08396_bird.png,bird,train
cifar-10/truck/38278_truck.png,truck,train
cifar-10/horse/28788_horse.png,horse,train
cifar-10/truck/37676_truck.png,truck,train
cifar-10/horse/31426_horse.png,horse,train
cifar-10/cat/12860_cat.png,cat,train
cifar-10/airplane/02348_airplane.png,airplane,train
cifar-10/deer/17765_deer.png,deer,train
cifar-10/ship/35140_ship.png,ship,train
cifar-10/cat/14126_cat.png,cat,train
cifar-10/bird/10328_bird.png,bird,train
cifar-10/cat/14954_cat.png,cat,train
cifar-10/deer/16447_deer.png,deer,train
cifar-10/ship/36518_ship.png,ship,train
cifar-10/dog/20890_dog.png,dog,train
cifar-10/truck/40090_truck.png,truck,train
cifar-10/dog/20579_dog.png,dog,train
cifar-10/truck/40091_truck.png,truck,train
cifar-10/dog/23767_dog.png,dog,train
cifar-10/cat/14513_cat.png,cat,train
cifar-10/bird/12279_bird.png,bird,train
cifar-10/airplane/00859_airplane.png,airplane,train
cifar-10/truck/39821_truck.png,truck,train
cifar-10/airplane/00623_airplane.png,airplane,train
cifar-10/truck/40869_truck.png,truck,train
cifar-10/dog/21560_dog.png,dog,train
cifar-10/horse/30979_horse.png,horse,train
cifar-10/ship/36254_ship.png,ship,train
cifar-10/cat/13980_cat.png,cat,train
cifar-10/automobile/06525_automobile.png,automobile,train
cifar-10/frog/26266_frog.png,frog,train
cifar-10/frog/25401_frog.png,frog,train
cifar-10/frog/28642_frog.png,frog,train
cifar-10/truck/37475_truck.png,truck,train
cifar-10/horse/31313_horse.png,horse,train
cifar-10/horse/30768_horse.png,horse,train
cifar-10/ship/33458_ship.png,ship,train
cifar-10/cat/15716_cat.png,cat,train
cifar-10/truck/39764_truck.png,truck,train
cifar-10/deer/18271_deer.png,deer,train
cifar-10/truck/39801_truck.png,truck,train
cifar-10/cat/14578_cat.png,cat,train
cifar-10/truck/37105_truck.png,truck,train
cifar-10/bird/08566_bird.png,bird,train
cifar-10/airplane/01501_airplane.png,airplane,train
cifar-10/ship/36566_ship.png,ship,train
cifar-10/bird/10468_bird.png,bird,train
cifar-10/cat/15553_cat.png,cat,train
cifar-10/cat/13533_cat.png,cat,train
cifar-10/deer/19144_deer.png,deer,train
cifar-10/ship/36127_ship.png,ship,train
cifar-10/horse/29859_horse.png,horse,train
cifar-10/cat/12700_cat.png,cat,train
cifar-10/airplane/01289_airplane.png,airplane,train
cifar-10/airplane/02599_airplane.png,airplane,train
cifar-10/horse/32246_horse.png,horse,train
cifar-10/dog/24463_dog.png,dog,train
cifar-10/ship/35829_ship.png,ship,train
cifar-10/truck/38446_truck.png,truck,train
cifar-10/airplane/03621_airplane.png,airplane,train
cifar-10/automobile/04931_automobile.png,automobile,train
cifar-10/bird/10214_bird.png,bird,train
cifar-10/frog/27903_frog.png,frog,train
cifar-10/ship/36593_ship.png,ship,train
cifar-10/bird/08337_bird.png,bird,train
cifar-10/bird/10218_bird.png,bird,train
cifar-10/truck/37640_truck.png,truck,train
cifar-10/truck/38164_truck.png,truck,train
cifar-10/ship/34052_ship.png,ship,train
cifar-10/ship/35526_ship.png,ship,train
cifar-10/cat/14488_cat.png,cat,train
cifar-10/bird/09246_bird.png,bird,train
cifar-10/dog/21616_dog.png,dog,train
cifar-10/bird/12125_bird.png,bird,train
cifar-10/bird/09539_bird.png,bird,train
cifar-10/ship/35839_ship.png,ship,train
cifar-10/automobile/07056_automobile.png,automobile,train
cifar-10/truck/37827_truck.png,truck,train
cifar-10/automobile/07464_automobile.png,automobile,train
cifar-10/ship/36138_ship.png,ship,train
cifar-10/ship/35649_ship.png,ship,train
cifar-10/bird/12231_bird.png,bird,train
cifar-10/deer/18713_deer.png,deer,train
cifar-10/dog/22633_dog.png,dog,train
cifar-10/truck/39577_truck.png,truck,train
cifar-10/bird/08929_bird.png,bird,train
cifar-10/dog/23303_dog.png,dog,train
cifar-10/cat/15332_cat.png,cat,train
cifar-10/deer/19297_deer.png,deer,train
cifar-10/dog/21674_dog.png,dog,train
cifar-10/deer/16835_deer.png,deer,train
cifar-10/cat/13062_cat.png,cat,train
cifar-10/bird/11545_bird.png,bird,train
cifar-10/cat/12601_cat.png,cat,train
cifar-10/deer/19799_deer.png,deer,train
cifar-10/bird/10366_bird.png,bird,train
cifar-10/truck/38766_truck.png,truck,train
cifar-10/frog/25991_frog.png,frog,train
cifar-10/horse/32535_horse.png,horse,train
cifar-10/horse/30700_horse.png,horse,train
cifar-10/truck/38967_truck.png,truck,train
cifar-10/cat/12969_cat.png,cat,train
cifar-10/automobile/04645_automobile.png,automobile,train
cifar-10/cat/12708_cat.png,cat,train
cifar-10/dog/23783_dog.png,dog,train
cifar-10/airplane/00323_airplane.png,airplane,train
cifar-10/airplane/01300_airplane.png,airplane,train
cifar-10/dog/21251_dog.png,dog,train
cifar-10/bird/11241_bird.png,bird,train
cifar-10/dog/24372_dog.png,dog,train
cifar-10/truck/39217_truck.png,truck,train
cifar-10/bird/11597_bird.png,bird,train
cifar-10/airplane/01806_airplane.png,airplane,train
cifar-10/frog/25198_frog.png,frog,train
cifar-10/deer/18159_deer.png,deer,train
cifar-10/ship/35083_ship.png,ship,train
cifar-10/horse/31279_horse.png,horse,train
cifar-10/bird/10321_bird.png,bird,train
cifar-10/deer/16748_deer.png,deer,train
cifar-10/dog/22649_dog.png,dog,train
cifar-10/truck/38308_truck.png,truck,train
cifar-10/truck/39517_truck.png,truck,train
cifar-10/frog/25186_frog.png,frog,train
cifar-10/ship/35169_ship.png,ship,train
cifar-10/dog/20969_dog.png,dog,train
cifar-10/ship/35724_ship.png,ship,train
cifar-10/deer/19175_deer.png,deer,train
cifar-10/deer/17054_deer.png,deer,train
cifar-10/frog/24838_frog.png,frog,train
cifar-10/horse/29794_horse.png,horse,train
cifar-10/frog/27454_frog.png,frog,train
cifar-10/airplane/04052_airplane.png,airplane,train
cifar-10/frog/26736_frog.png,frog,train
cifar-10/frog/25099_frog.png,frog,train
cifar-10/frog/28434_frog.png,frog,train
cifar-10/bird/11796_bird.png,bird,train
cifar-10/cat/14093_cat.png,cat,train
cifar-10/frog/26770_frog.png,frog,train
cifar-10/dog/22579_dog.png,dog,train
cifar-10/truck/38815_truck.png,truck,train
cifar-10/frog/27819_frog.png,frog,train
cifar-10/automobile/07682_automobile.png,automobile,train
cifar-10/dog/21218_dog.png,dog,train
cifar-10/deer/18353_deer.png,deer,train
cifar-10/deer/18506_deer.png,deer,train
cifar-10/automobile/05703_automobile.png,automobile,train
cifar-10/frog/27497_frog.png,frog,train
cifar-10/cat/12317_cat.png,cat,train
cifar-10/cat/12521_cat.png,cat,train
cifar-10/frog/28332_frog.png,frog,train
cifar-10/bird/08657_bird.png,bird,train
cifar-10/horse/29862_horse.png,horse,train
cifar-10/automobile/06629_automobile.png,automobile,train
cifar-10/bird/10368_bird.png,bird,train
cifar-10/bird/10129_bird.png,bird,train
cifar-10/truck/37296_truck.png,truck,train
cifar-10/airplane/01477_airplane.png,airplane,train
cifar-10/truck/39843_truck.png,truck,train
cifar-10/truck/40429_truck.png,truck,train
cifar-10/dog/20791_dog.png,dog,train
cifar-10/cat/15910_cat.png,cat,train
cifar-10/truck/39359_truck.png,truck,train
cifar-10/ship/34584_ship.png,ship,train
cifar-10/automobile/07745_automobile.png,automobile,train
cifar-10/airplane/01318_airplane.png,airplane,train
cifar-10/airplane/00079_airplane.png,airplane,train
cifar-10/ship/36939_ship.png,ship,train
cifar-10/bird/12033_bird.png,bird,train
cifar-10/cat/12648_cat.png,cat,train
cifar-10/automobile/04107_automobile.png,automobile,train
cifar-10/horse/32538_horse.png,horse,train
cifar-10/bird/08946_bird.png,bird,train
cifar-10/frog/27378_frog.png,frog,train
cifar-10/cat/13626_cat.png,cat,train
cifar-10/cat/13277_cat.png,cat,train
cifar-10/horse/29892_horse.png,horse,train
cifar-10/truck/37974_truck.png,truck,train
cifar-10/truck/40238_truck.png,truck,train
cifar-10/deer/16614_deer.png,deer,train
cifar-10/deer/16592_deer.png,deer,train
cifar-10/horse/32122_horse.png,horse,train
cifar-10/cat/13554_cat.png,cat,train
cifar-10/cat/12892_cat.png,cat,train
cifar-10/cat/15281_cat.png,cat,train
cifar-10/airplane/02703_airplane.png,airplane,train
cifar-10/automobile/08059_automobile.png,automobile,train
cifar-10/ship/35094_ship.png,ship,train
cifar-10/truck/41049_truck.png,truck,train
cifar-10/ship/35026_ship.png,ship,train
cifar-10/horse/29799_horse.png,horse,train
cifar-10/dog/22656_dog.png,dog,train
cifar-10/deer/19467_deer.png,deer,train
cifar-10/ship/34592_ship.png,ship,train
cifar-10/truck/39776_truck.png,truck,train
cifar-10/airplane/00510_airplane.png,airplane,train
cifar-10/dog/24427_dog.png,dog,train
cifar-10/automobile/05599_automobile.png,automobile,train
cifar-10/deer/16486_deer.png,deer,train
cifar-10/frog/26899_frog.png,frog,train
cifar-10/ship/36221_ship.png,ship,train
cifar-10/bird/10382_bird.png,bird,train
cifar-10/cat/16120_cat.png,cat,train
cifar-10/automobile/05465_automobile.png,automobile,train
cifar-10/cat/12741_cat.png,cat,train
cifar-10/truck/40379_truck.png,truck,train
cifar-10/bird/08542_bird.png,bird,train
cifar-10/dog/21983_dog.png,dog,train
cifar-10/cat/14309_cat.png,cat,train
cifar-10/cat/14197_cat.png,cat,train
cifar-10/horse/28891_horse.png,horse,train
cifar-10/cat/14464_cat.png,cat,train
cifar-10/truck/40000_truck.png,truck,train
cifar-10/ship/33014_ship.png,ship,train
cifar-10/automobile/05503_automobile.png,automobile,train
cifar-10/deer/18618_deer.png,deer,train
cifar-10/automobile/06872_automobile.png,automobile,train
cifar-10/frog/25439_frog.png,frog,train
cifar-10/bird/10360_bird.png,bird,train
cifar-10/dog/22739_dog.png,dog,train
cifar-10/cat/14426_cat.png,cat,train
cifar-10/automobile/06950_automobile.png,automobile,train
cifar-10/airplane/04045_airplane.png,airplane,train
cifar-10/airplane/00984_airplane.png,airplane,train
cifar-10/cat/15711_cat.png,cat,train
cifar-10/automobile/06403_automobile.png,automobile,train
cifar-10/horse/29143_horse.png,horse,train
cifar-10/airplane/02057_airplane.png,airplane,train
cifar-10/airplane/02698_airplane.png,airplane,train
cifar-10/deer/17516_deer.png,deer,train
cifar-10/dog/24132_dog.png,dog,train
cifar-10/cat/16044_cat.png,cat,train
cifar-10/ship/35703_ship.png,ship,train
cifar-10/bird/12200_bird.png,bird,train
cifar-10/bird/12194_bird.png,bird,train
cifar-10/truck/38183_truck.png,truck,train
cifar-10/frog/25580_frog.png,frog,train
cifar-10/dog/20603_dog.png,dog,train
cifar-10/bird/08670_bird.png,bird,train
cifar-10/airplane/02372_airplane.png,airplane,train
cifar-10/ship/35232_ship.png,ship,train
cifar-10/dog/21070_dog.png,dog,train
cifar-10/automobile/06152_automobile.png,automobile,train
cifar-10/automobile/04100_automobile.png,automobile,train
cifar-10/deer/18434_deer.png,deer,train
cifar-10/automobile/05344_automobile.png,automobile,train
cifar-10/airplane/01184_airplane.png,airplane,train
cifar-10/ship/33109_ship.png,ship,train
cifar-10/cat/14927_cat.png,cat,train
cifar-10/automobile/04377_automobile.png,automobile,train
cifar-10/frog/26551_frog.png,frog,train
cifar-10/cat/13130_cat.png,cat,train
cifar-10/bird/09860_bird.png,bird,train
cifar-10/cat/14973_cat.png,cat,train
cifar-10/airplane/03961_airplane.png,airplane,train
cifar-10/airplane/02240_airplane.png,airplane,train
cifar-10/cat/14660_cat.png,cat,train
cifar-10/truck/39449_truck.png,truck,train
cifar-10/airplane/02099_airplane.png,airplane,train
cifar-10/horse/30698_horse.png,horse,train
cifar-10/automobile/05286_automobile.png,automobile,train
cifar-10/dog/22520_dog.png,dog,train
cifar-10/automobile/08034_automobile.png,automobile,train
cifar-10/ship/34626_ship.png,ship,train
cifar-10/airplane/00601_airplane.png,airplane,train
cifar-10/airplane/03389_airplane.png,airplane,train
cifar-10/horse/32672_horse.png,horse,train
cifar-10/deer/19917_deer.png,deer,train
cifar-10/automobile/04313_automobile.png,automobile,train
cifar-10/cat/15360_cat.png,cat,train
cifar-10/ship/35434_ship.png,ship,train
cifar-10/horse/28955_horse.png,horse,train
cifar-10/dog/22947_dog.png,dog,train
cifar-10/ship/35480_ship.png,ship,train
cifar-10/cat/15552_cat.png,cat,train
cifar-10/airplane/02973_airplane.png,airplane,train
cifar-10/dog/21932_dog.png,dog,train
cifar-10/airplane/03994_airplane.png,airplane,train
cifar-10/deer/18040_deer.png,deer,train
cifar-10/deer/18318_deer.png,deer,train
cifar-10/automobile/06344_automobile.png,automobile,train
cifar-10/cat/14381_cat.png,cat,train
cifar-10/dog/21798_dog.png,dog,train
cifar-10/deer/16558_deer.png,deer,train
cifar-10/bird/10803_bird.png,bird,train
cifar-10/automobile/07097_automobile.png,automobile,train
cifar-10/automobile/07239_automobile.png,automobile,train
cifar-10/ship/34295_ship.png,ship,train
cifar-10/horse/31846_horse.png,horse,train
cifar-10/truck/37494_truck.png,truck,train
cifar-10/frog/28572_frog.png,frog,train
cifar-10/frog/28514_frog.png,frog,train
cifar-10/dog/23402_dog.png,dog,train
cifar-10/bird/09043_bird.png,bird,train
cifar-10/bird/12103_bird.png,bird,train
cifar-10/airplane/02370_airplane.png,airplane,train
cifar-10/ship/34419_ship.png,ship,train
cifar-10/ship/36954_ship.png,ship,train
cifar-10/frog/26615_frog.png,frog,train
cifar-10/truck/39554_truck.png,truck,train
cifar-10/cat/14401_cat.png,cat,train
cifar-10/cat/14291_cat.png,cat,train
cifar-10/ship/34499_ship.png,ship,train
cifar-10/airplane/01212_airplane.png,airplane,train
cifar-10/bird/09116_bird.png,bird,train
cifar-10/horse/30970_horse.png,horse,train
cifar-10/truck/38653_truck.png,truck,train
cifar-10/bird/09114_bird.png,bird,train
cifar-10/dog/20541_dog.png,dog,train
cifar-10/frog/24823_frog.png,frog,train
cifar-10/automobile/04682_automobile.png,automobile,train
cifar-10/horse/31701_horse.png,horse,train
cifar-10/frog/26954_frog.png,frog,train
cifar-10/dog/22197_dog.png,dog,train
cifar-10/dog/21006_dog.png,dog,train
cifar-10/ship/34266_ship.png,ship,train
cifar-10/frog/26681_frog.png,frog,train
cifar-10/cat/14706_cat.png,cat,train
cifar-10/dog/24214_dog.png,dog,train
cifar-10/airplane/00513_airplane.png,airplane,train
cifar-10/truck/38447_truck.png,truck,train
cifar-10/automobile/04661_automobile.png,automobile,train
cifar-10/truck/38774_truck.png,truck,train
cifar-10/automobile/07825_automobile.png,automobile,train
cifar-10/deer/19563_deer.png,deer,train
cifar-10/ship/36620_ship.png,ship,train
cifar-10/truck/39336_truck.png,truck,train
cifar-10/frog/28126_frog.png,frog,train
cifar-10/automobile/06840_automobile.png,automobile,train
cifar-10/automobile/06916_automobile.png,automobile,train
cifar-10/dog/20921_dog.png,dog,train
cifar-10/cat/12984_cat.png,cat,train
cifar-10/cat/16305_cat.png,cat,train
cifar-10/deer/18637_deer.png,deer,train
cifar-10/automobile/06845_automobile.png,automobile,train
cifar-10/bird/10490_bird.png,bird,train
cifar-10/bird/09562_bird.png,bird,train
cifar-10/frog/25173_frog.png,frog,train
cifar-10/cat/12987_cat.png,cat,train
cifar-10/horse/31165_horse.png,horse,train
cifar-10/frog/25934_frog.png,frog,train
cifar-10/dog/24249_dog.png,dog,train
cifar-10/bird/10075_bird.png,bird,train
cifar-10/ship/37026_ship.png,ship,train
cifar-10/truck/39892_truck.png,truck,train
cifar-10/bird/08486_bird.png,bird,train
cifar-10/automobile/05607_automobile.png,automobile,train
cifar-10/bird/11107_bird.png,bird,train
cifar-10/frog/26861_frog.png,frog,train
cifar-10/truck/38508_truck.png,truck,train
cifar-10/truck/38662_truck.png,truck,train
cifar-10/dog/20829_dog.png,dog,train
cifar-10/frog/25367_frog.png,frog,train
cifar-10/automobile/04909_automobile.png,automobile,train
cifar-10/cat/15153_cat.png,cat,train
cifar-10/deer/17391_deer.png,deer,train
cifar-10/airplane/03541_airplane.png,airplane,train
cifar-10/horse/29499_horse.png,horse,train
cifar-10/deer/17239_deer.png,deer,train
cifar-10/deer/19439_deer.png,deer,train
cifar-10/bird/08888_bird.png,bird,train
cifar-10/frog/27786_frog.png,frog,train
cifar-10/frog/26222_frog.png,frog,train
cifar-10/airplane/01635_airplane.png,airplane,train
cifar-10/airplane/03479_airplane.png,airplane,train
cifar-10/cat/13105_cat.png,cat,train
cifar-10/bird/09628_bird.png,bird,train
cifar-10/dog/20805_dog.png,dog,train
cifar-10/airplane/02816_airplane.png,airplane,train
cifar-10/truck/40552_truck.png,truck,train
cifar-10/deer/18328_deer.png,deer,train
cifar-10/bird/11531_bird.png,bird,train
cifar-10/dog/23626_dog.png,dog,train
cifar-10/automobile/04330_automobile.png,automobile,train
cifar-10/truck/40008_truck.png,truck,train
cifar-10/frog/26030_frog.png,frog,train
cifar-10/automobile/05846_automobile.png,automobile,train
cifar-10/deer/20429_deer.png,deer,train
cifar-10/horse/30490_horse.png,horse,train
cifar-10/horse/28823_horse.png,horse,train
cifar-10/dog/20595_dog.png,dog,train
cifar-10/frog/24696_frog.png,frog,train
cifar-10/cat/12404_cat.png,cat,train
cifar-10/dog/22072_dog.png,dog,train
cifar-10/dog/21777_dog.png,dog,train
cifar-10/horse/31900_horse.png,horse,train
cifar-10/deer/17593_deer.png,deer,train
cifar-10/truck/37756_truck.png,truck,train
cifar-10/ship/35000_ship.png,ship,train
cifar-10/automobile/05483_automobile.png,automobile,train
cifar-10/automobile/05695_automobile.png,automobile,train
cifar-10/dog/24337_dog.png,dog,train
cifar-10/ship/34781_ship.png,ship,train
cifar-10/automobile/04973_automobile.png,automobile,train
cifar-10/ship/36794_ship.png,ship,train
cifar-10/bird/12303_bird.png,bird,train
cifar-10/truck/40153_truck.png,truck,train
cifar-10/bird/10196_bird.png,bird,train
cifar-10/dog/22529_dog.png,dog,train
cifar-10/bird/11997_bird.png,bird,train
cifar-10/horse/29804_horse.png,horse,train
cifar-10/ship/35582_ship.png,ship,train
cifar-10/ship/35521_ship.png,ship,train
cifar-10/dog/23229_dog.png,dog,train
cifar-10/truck/37392_truck.png,truck,train
cifar-10/ship/33719_ship.png,ship,train
cifar-10/frog/28468_frog.png,frog,train
cifar-10/dog/21837_dog.png,dog,train
cifar-10/ship/35789_ship.png,ship,train
cifar-10/dog/21317_dog.png,dog,train
cifar-10/ship/35096_ship.png,ship,train
cifar-10/cat/13575_cat.png,cat,train
cifar-10/frog/25825_frog.png,frog,train
cifar-10/ship/36409_ship.png,ship,train
cifar-10/truck/40400_truck.png,truck,train
cifar-10/frog/28417_frog.png,frog,train
cifar-10/automobile/05813_automobile.png,automobile,train
cifar-10/frog/27256_frog.png,frog,train
cifar-10/ship/36928_ship.png,ship,train
cifar-10/dog/22999_dog.png,dog,train
cifar-10/automobile/06687_automobile.png,automobile,train
cifar-10/ship/34305_ship.png,ship,train
cifar-10/automobile/06026_automobile.png,automobile,train
cifar-10/frog/28626_frog.png,frog,train
cifar-10/cat/14597_cat.png,cat,train
cifar-10/ship/34907_ship.png,ship,train
cifar-10/ship/36374_ship.png,ship,train
cifar-10/deer/19901_deer.png,deer,train
cifar-10/deer/17401_deer.png,deer,train
cifar-10/automobile/07649_automobile.png,automobile,train
cifar-10/cat/14865_cat.png,cat,train
cifar-10/automobile/04458_automobile.png,automobile,train
cifar-10/frog/25229_frog.png,frog,train
cifar-10/cat/16183_cat.png,cat,train
cifar-10/cat/12438_cat.png,cat,train
cifar-10/dog/24426_dog.png,dog,train
cifar-10/ship/33500_ship.png,ship,train
cifar-10/automobile/05668_automobile.png,automobile,train
cifar-10/ship/33703_ship.png,ship,train
cifar-10/automobile/04844_automobile.png,automobile,train
cifar-10/ship/35081_ship.png,ship,train
cifar-10/airplane/02672_airplane.png,airplane,train
cifar-10/airplane/02536_airplane.png,airplane,train
cifar-10/airplane/01819_airplane.png,airplane,train
cifar-10/airplane/01082_airplane.png,airplane,train
cifar-10/ship/35524_ship.png,ship,train
cifar-10/horse/30660_horse.png,horse,train
cifar-10/airplane/00408_airplane.png,airplane,train
cifar-10/frog/25812_frog.png,frog,train
cifar-10/automobile/05789_automobile.png,automobile,train
cifar-10/frog/26246_frog.png,frog,train
cifar-10/horse/30187_horse.png,horse,train
cifar-10/automobile/07839_automobile.png,automobile,train
cifar-10/airplane/03754_airplane.png,airplane,train
cifar-10/automobile/07112_automobile.png,automobile,train
cifar-10/bird/09365_bird.png,bird,train
cifar-10/frog/26639_frog.png,frog,train
cifar-10/ship/36486_ship.png,ship,train
cifar-10/horse/31578_horse.png,horse,train
cifar-10/truck/40822_truck.png,truck,train
cifar-10/automobile/06185_automobile.png,automobile,train
cifar-10/deer/20355_deer.png,deer,train
cifar-10/horse/29908_horse.png,horse,train
cifar-10/ship/34496_ship.png,ship,train
cifar-10/horse/31122_horse.png,horse,train
cifar-10/ship/33067_ship.png,ship,train
cifar-10/horse/31398_horse.png,horse,train
cifar-10/horse/31063_horse.png,horse,train
cifar-10/bird/08633_bird.png,bird,train
cifar-10/dog/21572_dog.png,dog,train
cifar-10/cat/15498_cat.png,cat,train
cifar-10/cat/15183_cat.png,cat,train
cifar-10/deer/16909_deer.png,deer,train
cifar-10/truck/37856_truck.png,truck,train
cifar-10/deer/16761_deer.png,deer,train
cifar-10/horse/32069_horse.png,horse,train
cifar-10/cat/15879_cat.png,cat,train
cifar-10/ship/36299_ship.png,ship,train
cifar-10/dog/21112_dog.png,dog,train
cifar-10/horse/32308_horse.png,horse,train
cifar-10/truck/37615_truck.png,truck,train
cifar-10/ship/35223_ship.png,ship,train
cifar-10/frog/26492_frog.png,frog,train
cifar-10/dog/20785_dog.png,dog,train
cifar-10/bird/10735_bird.png,bird,train
cifar-10/automobile/08118_automobile.png,automobile,train
cifar-10/deer/19701_deer.png,deer,train
cifar-10/frog/26737_frog.png,frog,train
cifar-10/automobile/06789_automobile.png,automobile,train
cifar-10/cat/14165_cat.png,cat,train
cifar-10/airplane/03717_airplane.png,airplane,train
cifar-10/bird/11612_bird.png,bird,train
cifar-10/truck/38063_truck.png,truck,train
cifar-10/automobile/05296_automobile.png,automobile,train
cifar-10/ship/33731_ship.png,ship,train
cifar-10/dog/21809_dog.png,dog,train
cifar-10/ship/35413_ship.png,ship,train
cifar-10/automobile/05569_automobile.png,automobile,train
cifar-10/deer/17187_deer.png,deer,train
cifar-10/horse/30819_horse.png,horse,train
cifar-10/ship/33937_ship.png,ship,train
cifar-10/deer/20490_deer.png,deer,train
cifar-10/airplane/02032_airplane.png,airplane,train
cifar-10/deer/16960_deer.png,deer,train
cifar-10/frog/27639_frog.png,frog,train
cifar-10/automobile/07396_automobile.png,automobile,train
cifar-10/bird/10933_bird.png,bird,train
cifar-10/frog/28611_frog.png,frog,train
cifar-10/airplane/01865_airplane.png,airplane,train
cifar-10/deer/16727_deer.png,deer,train
cifar-10/airplane/03312_airplane.png,airplane,train
cifar-10/cat/12734_cat.png,cat,train
cifar-10/bird/11877_bird.png,bird,train
cifar-10/frog/26725_frog.png,frog,train
cifar-10/deer/16814_deer.png,deer,train
cifar-10/cat/12472_cat.png,cat,train
cifar-10/cat/15438_cat.png,cat,train
cifar-10/automobile/07086_automobile.png,automobile,train
cifar-10/ship/35267_ship.png,ship,train
cifar-10/dog/23718_dog.png,dog,train
cifar-10/ship/33794_ship.png,ship,train
cifar-10/cat/15586_cat.png,cat,train
cifar-10/frog/24651_frog.png,frog,train
cifar-10/deer/18756_deer.png,deer,train
cifar-10/deer/16908_deer.png,deer,train
cifar-10/dog/22469_dog.png,dog,train
cifar-10/automobile/08058_automobile.png,automobile,train
cifar-10/automobile/04828_automobile.png,automobile,train
cifar-10/airplane/01366_airplane.png,airplane,train
cifar-10/dog/24018_dog.png,dog,train
cifar-10/bird/10867_bird.png,bird,train
cifar-10/ship/36396_ship.png,ship,train
cifar-10/dog/21262_dog.png,dog,train
cifar-10/automobile/06370_automobile.png,automobile,train
cifar-10/ship/35408_ship.png,ship,train
cifar-10/bird/09846_bird.png,bird,train
cifar-10/dog/21723_dog.png,dog,train
cifar-10/ship/36695_ship.png,ship,train
cifar-10/airplane/00747_airplane.png,airplane,train
cifar-10/airplane/02683_airplane.png,airplane,train
cifar-10/cat/15284_cat.png,cat,train
cifar-10/deer/20340_deer.png,deer,train
cifar-10/horse/32056_horse.png,horse,train
cifar-10/truck/39056_truck.png,truck,train
cifar-10/ship/34021_ship.png,ship,train
cifar-10/dog/23892_dog.png,dog,train
cifar-10/automobile/05891_automobile.png,automobile,train
cifar-10/bird/08527_bird.png,bird,train
cifar-10/deer/18292_deer.png,deer,train
cifar-10/horse/32807_horse.png,horse,train
cifar-10/automobile/04829_automobile.png,automobile,train
cifar-10/cat/14699_cat.png,cat,train
cifar-10/ship/34182_ship.png,ship,train
cifar-10/frog/27721_frog.png,frog,train
cifar-10/frog/24990_frog.png,frog,train
cifar-10/truck/39991_truck.png,truck,train
cifar-10/frog/27774_frog.png,frog,train
cifar-10/dog/23764_dog.png,dog,train
cifar-10/truck/38717_truck.png,truck,train
cifar-10/dog/21628_dog.png,dog,train
cifar-10/truck/40479_truck.png,truck,train
cifar-10/bird/11768_bird.png,bird,train
cifar-10/bird/09710_bird.png,bird,train
cifar-10/deer/18546_deer.png,deer,train
cifar-10/deer/18006_deer.png,deer,train
cifar-10/airplane/00436_airplane.png,airplane,train
cifar-10/truck/38761_truck.png,truck,train
cifar-10/deer/18859_deer.png,deer,train
cifar-10/cat/12634_cat.png,cat,train
cifar-10/dog/21758_dog.png,dog,train
cifar-10/truck/37270_truck.png,truck,train
cifar-10/frog/25733_frog.png,frog,train
cifar-10/automobile/05659_automobile.png,automobile,train
cifar-10/automobile/05885_automobile.png,automobile,train
cifar-10/truck/37232_truck.png,truck,train
cifar-10/truck/39090_truck.png,truck,train
cifar-10/truck/39106_truck.png,truck,train
cifar-10/airplane/03632_airplane.png,airplane,train
cifar-10/dog/24470_dog.png,dog,train
cifar-10/dog/21848_dog.png,dog,train
cifar-10/dog/22789_dog.png,dog,train
cifar-10/ship/36720_ship.png,ship,train
cifar-10/truck/39859_truck.png,truck,train
cifar-10/truck/37638_truck.png,truck,train
cifar-10/deer/17829_deer.png,deer,train
cifar-10/bird/11400_bird.png,bird,train
cifar-10/truck/38078_truck.png,truck,train
